sample_index,true_label,tf_prediction,json_prediction,tf_correct,json_correct,models_agree,tf_probability,json_probability
5787,9,9,9,True,True,True,18.137587,18.118380208305886
5788,6,6,6,True,True,True,25.036083,24.826746776746397
5789,7,7,7,True,True,True,28.119802,28.118120906176777
5790,9,9,9,True,True,True,16.587868,16.554648172208143
5791,0,0,0,True,True,True,18.485834,18.437840094499165
5792,4,4,4,True,True,True,33.772858,33.676570424474555
5793,6,6,6,True,True,True,19.540728,19.456499139141446
5794,1,1,1,True,True,True,14.91663,15.16028337829219
5795,7,7,7,True,True,True,25.83573,25.734852060820284
5796,3,3,3,True,True,True,22.09869,22.11347726419679
5797,8,8,8,True,True,True,17.40665,17.671065481149466
5798,7,7,7,True,True,True,21.18422,21.097619890412695
5799,2,2,2,True,True,True,37.969364,37.59922822237229
5800,9,9,9,True,True,True,16.187935,16.23067844630678
5801,6,6,6,True,True,True,17.372408,17.127447209799293
5802,5,5,5,True,True,True,17.817863,17.70533182762543
5803,8,8,8,True,True,True,21.643307,21.73756626040621
5804,3,3,3,True,True,True,25.986591,26.011662044273628
5805,9,9,9,True,True,True,22.2272,22.17836189306793
5806,0,0,0,True,True,True,21.832705,21.66864783387696
5807,5,5,5,True,True,True,20.774242,20.742842196563302
5808,7,7,7,True,True,True,22.427135,22.25986822636225
5809,1,1,1,True,True,True,14.764402,14.948004095366791
5810,6,6,6,True,True,True,24.6218,24.382579022815086
5811,1,1,1,True,True,True,13.207729,13.465270614107324
5812,0,0,0,True,True,True,23.92989,23.603686957303985
5813,9,9,9,True,True,True,25.153101,25.201403428728465
5814,3,3,3,True,True,True,11.270246,11.290416114427197
5815,3,3,3,True,True,True,20.573412,20.65235314812467
5816,4,4,4,True,True,True,21.738213,21.531144462196004
5817,4,4,4,True,True,True,24.470999,24.31837952040884
5818,0,0,0,True,True,True,25.896116,25.570065666328105
5819,6,6,6,True,True,True,15.532089,15.467422648194765
5820,2,2,2,True,True,True,27.695158,27.53291669458349
5821,5,3,3,False,False,True,10.903734,10.865124169945544
5822,4,4,4,True,True,True,29.825941,29.58959047081528
5823,2,2,2,True,True,True,21.423994,21.143566037301024
5824,3,3,3,True,True,True,21.750889,21.791199235552007
5825,4,4,4,True,True,True,26.93459,26.82837135134891
5826,6,6,6,True,True,True,21.723696,21.695636015123934
5827,0,0,0,True,True,True,8.910326,8.59654071978928
5828,0,0,0,True,True,True,12.389821,12.228581137452172
5829,2,2,2,True,True,True,26.674294,26.391556778938583
5830,0,0,0,True,True,True,32.542316,32.47628628791917
5831,1,1,1,True,True,True,14.041487,14.240105960246225
5832,4,4,4,True,True,True,9.459978,9.459269723967383
5833,5,5,5,True,True,True,11.164151,11.255388606338235
5834,6,6,6,True,True,True,28.486345,28.31422784137923
5835,7,7,7,True,True,True,8.80664,8.734361684733825
5836,8,8,8,True,True,True,22.308468,22.637822703474313
5837,9,9,9,True,True,True,18.316378,18.301767081258923
5838,0,0,0,True,True,True,25.815205,25.750712153465663
5839,1,1,1,True,True,True,18.325891,18.489274373655586
5840,2,2,2,True,True,True,19.49694,19.25869302323676
5841,3,3,3,True,True,True,3.8882556,3.845549467694898
5842,4,7,7,False,False,True,16.901077,16.61478126777608
5843,5,5,5,True,True,True,11.530056,11.632865360770639
5844,6,6,6,True,True,True,26.079063,25.88608369555837
5845,7,7,7,True,True,True,21.81524,21.778570208025986
5846,8,8,8,True,True,True,25.889156,25.985622614281716
5847,0,0,0,True,True,True,20.755104,20.494556168957278
5848,1,1,1,True,True,True,17.277946,17.424683376528566
5849,2,2,2,True,True,True,26.497557,26.26811853051891
5850,3,3,3,True,True,True,25.595716,25.617335419084355
5851,4,4,4,True,True,True,18.486813,18.44626560755477
5852,5,5,5,True,True,True,28.068335,28.175494981623604
5853,6,6,6,True,True,True,21.061293,20.957900340043192
5854,7,7,7,True,True,True,13.014325,13.008633032540935
5855,8,8,8,True,True,True,16.159796,16.313222897695727
5856,9,9,9,True,True,True,13.8073225,13.83675919339632
5857,8,8,8,True,True,True,22.637688,22.80910733580114
5858,7,7,7,True,True,True,6.8710556,6.875079982747883
5859,1,1,1,True,True,True,15.135498,15.182721328637458
5860,3,3,3,True,True,True,19.194893,19.206502520586106
5861,7,7,7,True,True,True,17.778284,17.638174534876292
5862,5,5,5,True,True,True,19.322926,19.38092652234241
5863,2,2,2,True,True,True,32.908154,32.8095210874687
5864,8,8,8,True,True,True,19.256426,19.38949227889192
5865,0,0,0,True,True,True,30.487083,30.133939670313083
5866,7,7,7,True,True,True,17.651646,17.534459698058804
5867,5,5,5,True,True,True,14.435992,14.495171786972456
5868,9,9,9,True,True,True,15.936806,15.838746752544914
5869,9,9,9,True,True,True,15.670525,15.561378720121462
5870,0,0,0,True,True,True,12.125211,11.925927901774024
5871,9,9,9,True,True,True,15.473041,15.307846976878945
5872,1,1,1,True,True,True,14.567982,14.712128964186114
5873,1,1,1,True,True,True,13.312607,13.434045184653671
5874,5,3,3,False,False,True,10.994251,10.984480225863178
5875,8,8,8,True,True,True,20.848207,20.940571402657
5876,8,8,8,True,True,True,18.957323,19.09078168130128
5877,6,6,6,True,True,True,13.648321,13.480942320417283
5878,3,3,3,True,True,True,11.131887,11.138023993748597
5879,2,2,2,True,True,True,29.268532,28.85041333880857
5880,1,1,1,True,True,True,13.513327,13.539150858280534
5881,8,8,8,True,True,True,20.757055,20.881137962000317
5882,3,3,3,True,True,True,26.084843,26.15201698196023
5883,2,2,2,True,True,True,12.975163,12.746980947257143
5884,6,6,6,True,True,True,20.165361,20.02498415369794
5885,5,5,5,True,True,True,13.9144335,13.902073355790693
5886,6,6,6,True,True,True,21.408506,21.30783389979194
5887,7,0,0,False,False,True,12.524351,12.634447035559942
5888,4,4,4,True,True,True,24.53042,24.29286661277578
5889,1,1,1,True,True,True,13.029921,13.063190018469532
5890,0,0,0,True,True,True,10.721666,10.6652597854162
5891,5,5,5,True,True,True,9.737938,9.78540893912842
5892,3,3,3,True,True,True,12.643299,12.552129519642719
5893,1,1,1,True,True,True,13.282087,13.455344932873368
5894,9,9,9,True,True,True,18.023811,18.12898040397447
5895,2,2,2,True,True,True,27.785519,27.63189571421017
5896,1,1,1,True,True,True,11.625818,11.638837209402705
5897,9,9,9,True,True,True,16.051428,16.062723030244225
5898,6,6,6,True,True,True,25.389944,25.29621948602268
5899,0,0,0,True,True,True,18.965551,18.656450735949395
5900,4,4,4,True,True,True,24.084135,24.290842626805492
5901,6,6,6,True,True,True,14.842604,14.70910906932687
5902,1,1,1,True,True,True,11.413099,11.53790415476646
5903,7,7,7,True,True,True,11.189268,11.145132119216248
5904,3,3,3,True,True,True,20.570084,20.520255308534576
5905,8,8,8,True,True,True,14.664972,14.713658030872372
5906,7,7,7,True,True,True,12.208663,12.073882274823017
5907,2,2,2,True,True,True,16.22519,16.079308247512092
5908,9,9,9,True,True,True,18.736921,18.710392828554042
5909,6,6,6,True,True,True,10.567242,10.492837525649811
5910,5,5,5,True,True,True,8.747161,8.519554809237752
5911,8,8,8,True,True,True,13.819113,13.968835179093727
5912,3,3,3,True,True,True,7.9702077,7.8450682142014
5913,5,3,3,False,False,True,7.4574075,7.373076840291687
5914,7,7,7,True,True,True,11.2012615,11.105185793627285
5915,1,1,1,True,True,True,13.674118,13.7628849270869
5916,6,6,6,True,True,True,10.189896,10.1768178330105
5917,1,1,1,True,True,True,14.805838,14.83021278395198
5918,0,0,0,True,True,True,26.265913,26.09494034351386
5919,9,9,9,True,True,True,18.133986,18.1896017023551
5920,6,6,6,True,True,True,20.96958,20.86852493440492
5921,2,2,2,True,True,True,14.35926,14.036646265360304
5922,5,5,5,True,True,True,16.329338,16.09089529111576
5923,4,4,4,True,True,True,18.166943,18.191428001794264
5924,2,2,2,True,True,True,24.030367,23.7345067767073
5925,3,3,3,True,True,True,12.48616,12.525549050890454
5926,4,9,9,False,False,True,11.605767,11.524058370880299
5927,4,4,4,True,True,True,27.055653,26.99253883567097
5928,6,6,6,True,True,True,16.117634,16.039521260619402
5929,0,0,0,True,True,True,32.439095,32.34223541659295
5930,0,0,0,True,True,True,36.60049,36.428910990096924
5931,2,2,2,True,True,True,24.208647,24.03122708311658
5932,0,0,0,True,True,True,41.88515,41.69598555465854
5933,1,1,1,True,True,True,14.364506,14.385302530025625
5934,2,2,2,True,True,True,18.268517,17.867425328058626
5935,3,3,3,True,True,True,17.433107,17.35253352837091
5936,4,9,9,False,False,True,16.322105,16.246122148396445
5937,5,3,3,False,False,True,14.727505,14.686281189302743
5938,6,6,6,True,True,True,37.758286,37.31982559990701
5939,7,7,7,True,True,True,11.649757,11.555920969732357
5940,8,8,8,True,True,True,21.47329,21.856261086965596
5941,9,9,9,True,True,True,22.751492,22.787627760362287
5942,0,0,0,True,True,True,34.455463,34.43314957888535
5943,1,1,1,True,True,True,15.685545,16.05334083782359
5944,2,2,2,True,True,True,20.359165,20.19495250421779
5945,3,3,3,True,True,True,11.468016,11.374069234640316
5946,4,4,4,True,True,True,23.950375,24.032380234011804
5947,5,5,5,True,True,True,26.649122,26.626572975287242
5948,6,6,6,True,True,True,18.193281,17.814819528638623
5949,7,7,7,True,True,True,21.692034,21.713484651404723
5950,8,8,8,True,True,True,16.562449,16.729117074019772
5951,9,9,9,True,True,True,16.08393,15.956010811740567
5952,0,0,0,True,True,True,40.386814,40.252697559380366
5953,1,1,1,True,True,True,13.034895,13.071126809857363
5954,2,2,2,True,True,True,20.554174,20.236340437482507
5955,3,8,8,False,False,True,13.559448,13.74901800226779
5956,4,4,4,True,True,True,18.978765,19.00047331704304
5957,5,5,5,True,True,True,14.680763,14.531401372936807
5958,6,6,6,True,True,True,22.602943,22.35499418900702
5959,7,7,7,True,True,True,15.287951,15.235260130243635
5960,8,8,8,True,True,True,22.145075,22.389764773731105
5961,9,9,9,True,True,True,18.269032,18.23249060158881
5962,8,8,8,True,True,True,14.072527,14.341813736697812
5963,6,6,6,True,True,True,10.8470545,10.667513768318114
5964,5,5,5,True,True,True,20.085545,20.194657792857733
5965,0,0,0,True,True,True,46.249928,46.12099050721136
5966,6,6,6,True,True,True,22.187757,22.055561558325792
5967,8,8,8,True,True,True,17.080887,17.183382887992504
5968,9,9,9,True,True,True,21.332977,21.261583557347073
5969,4,4,4,True,True,True,15.203505,15.26067853639079
5970,1,1,1,True,True,True,12.55669,12.606569865519461
5971,9,9,9,True,True,True,22.46791,22.305728825834976
5972,5,3,3,False,False,True,12.303713,12.2221407428481
5973,3,8,8,False,False,True,15.856341,16.062685321042327
5974,0,0,0,True,True,True,21.453249,21.3002442979514
5975,4,4,4,True,True,True,12.068812,12.158347988527462
5976,8,8,8,True,True,True,13.553962,13.67212505713005
5977,9,9,9,True,True,True,21.683268,21.68483602091401
5978,1,1,1,True,True,True,15.309309,15.335470460643839
5979,4,4,4,True,True,True,17.257885,17.407134359202807
5980,0,0,0,True,True,True,27.799116,27.72547358532695
5981,5,9,9,False,False,True,10.735484,10.781397613673859
5982,5,3,3,False,False,True,7.7358956,7.565103225926344
5983,2,2,2,True,True,True,15.8838415,15.730784883121675
5984,1,1,1,True,True,True,14.208397,14.291035027191825
5985,5,8,8,False,False,True,16.205032,16.370601025970263
5986,4,4,4,True,True,True,18.177006,18.310639091972877
5987,0,0,0,True,True,True,26.942522,26.88268445292875
5988,7,7,7,True,True,True,21.523685,21.545986242256713
5989,6,6,6,True,True,True,15.730761,15.496780098835496
5990,0,0,0,True,True,True,37.267906,36.95866306601597
5991,1,1,1,True,True,True,13.269299,13.414144502470482
5992,7,7,7,True,True,True,19.449522,19.499506411303035
5993,0,0,0,True,True,True,25.33076,25.035648875857518
5994,6,6,6,True,True,True,21.71354,21.56998181577575
5995,8,8,8,True,True,True,23.216043,23.437607855836024
5996,9,9,9,True,True,True,18.585196,18.433659024373746
5997,5,3,3,False,False,True,6.1878505,6.099862362313178
5998,1,1,1,True,True,True,6.8587995,7.010604375847459
5999,7,7,7,True,True,True,18.563457,18.530176226458515
6000,9,9,9,True,True,True,21.053535,20.933128049754544
6001,8,8,8,True,True,True,19.008265,19.23074770005781
6002,6,6,6,True,True,True,11.0586,10.781107115411723
6003,0,0,0,True,True,True,37.202263,36.85515732759196
6004,8,8,8,True,True,True,14.625276,14.703496433434179
6005,1,1,1,True,True,True,7.1318254,7.204224991398046
6006,7,7,7,True,True,True,7.5611997,7.582904314522505
6007,7,7,7,True,True,True,21.060095,21.094362829487448
6008,1,1,1,True,True,True,15.785549,15.910494314719928
6009,3,3,3,True,True,True,11.04585,10.881884027152651
6010,2,2,2,True,True,True,19.356379,19.07403577440811
6011,3,9,9,False,False,True,4.682211,4.681894928781517
6012,1,1,1,True,True,True,14.129389,14.223210510186458
6013,4,4,4,True,True,True,19.723497,19.729862902261317
6014,2,2,2,True,True,True,42.26218,42.00952844136685
6015,0,0,0,True,True,True,23.540983,23.40350214794226
6016,0,0,0,True,True,True,47.053493,46.951974582391244
6017,7,7,7,True,True,True,19.762035,19.658248728342677
6018,8,8,8,True,True,True,20.15142,20.356456541366576
6019,4,4,4,True,True,True,10.347547,10.48527962676608
6020,6,6,6,True,True,True,13.645468,13.571416388229602
6021,4,4,4,True,True,True,15.575765,15.704904342107769
6022,9,9,9,True,True,True,20.177502,20.10703742121133
6023,3,3,3,True,True,True,8.429133,8.304931938652063
6024,8,8,8,True,True,True,9.710129,9.825263553066588
6025,4,4,4,True,True,True,8.261883,8.445246821138854
6026,7,7,7,True,True,True,5.2745323,5.345928551973612
6027,2,2,2,True,True,True,10.571054,10.323940846314157
6028,5,5,5,True,True,True,11.819957,11.893336715345429
6029,6,6,6,True,True,True,9.921315,9.740138361487174
6030,3,7,7,False,False,True,6.3631287,6.4242164756606694
6031,6,6,6,True,True,True,15.468509,15.318970530269555
6032,9,9,9,True,True,True,16.418385,16.39553853668454
6033,6,6,6,True,True,True,19.377398,19.19890117096365
6034,3,3,3,True,True,True,14.022801,13.90287279591034
6035,2,2,2,True,True,True,6.6837044,6.514543783963543
6036,2,2,2,True,True,True,23.641829,23.41030103361185
6037,4,4,4,True,True,True,13.069779,13.022721493562278
6038,6,6,6,True,True,True,28.108742,27.901316200970392
6039,9,9,9,True,True,True,18.856379,18.773935029620528
6040,0,0,0,True,True,True,24.822018,24.659838243379134
6041,2,2,2,True,True,True,25.147137,25.009142155129812
6042,5,3,3,False,False,True,13.797813,13.927170416272604
6043,5,5,5,True,True,True,17.291609,17.337811808563796
6044,1,1,1,True,True,True,16.3366,16.454136304596332
6045,3,9,9,False,False,True,9.303397,9.28387964941588
6046,3,8,8,False,False,True,9.273788,9.444112460294372
6047,9,9,9,True,True,True,19.39579,19.325968304398266
6048,7,7,7,True,True,True,7.8969064,7.886197863819033
6049,8,8,8,True,True,True,18.754091,18.91967286671838
6050,7,7,7,True,True,True,18.66926,18.603228078019875
6051,2,2,2,True,True,True,15.72556,15.435855039805382
6052,2,2,2,True,True,True,24.319202,24.1485587017985
6053,5,5,5,True,True,True,20.699064,20.69297676739365
6054,7,7,7,True,True,True,11.697695,11.66177458880818
6055,9,9,9,True,True,True,23.921698,23.825916968370006
6056,8,8,8,True,True,True,9.99291,10.077320511352184
6057,2,2,2,True,True,True,14.963699,14.699241212571442
6058,1,1,1,True,True,True,14.188286,14.270895132402002
6059,3,7,7,False,False,True,4.8998313,4.882662983813239
6060,1,1,1,True,True,True,13.207312,13.303848975432397
6061,3,3,3,True,True,True,10.659288,10.57710815514162
6062,0,0,0,True,True,True,41.698746,41.64313334354183
6063,1,1,1,True,True,True,10.234198,10.453354882192846
6064,2,2,2,True,True,True,42.821293,42.58856129635844
6065,3,8,8,False,False,True,18.005558,18.215730841047463
6066,4,4,4,True,True,True,12.189726,12.22645051595484
6067,5,5,5,True,True,True,23.227694,23.261477389805286
6068,6,6,6,True,True,True,42.47913,42.32161966507995
6069,7,7,7,True,True,True,26.3424,26.279038358970183
6070,8,8,8,True,True,True,22.096262,22.477889384752892
6071,9,3,3,False,False,True,18.14997,18.034454533808006
6072,0,0,0,True,True,True,26.474936,26.35552764480876
6073,1,1,1,True,True,True,13.741978,13.957231306082319
6074,2,2,2,True,True,True,41.17555,40.9107810779866
6075,3,3,3,True,True,True,15.849125,15.73606620488787
6076,4,4,4,True,True,True,28.507631,28.60625173605919
6077,5,5,5,True,True,True,39.385166,39.59932332594943
6078,6,6,6,True,True,True,38.823574,38.822714019813915
6079,7,7,7,True,True,True,24.006582,23.950510591266355
6080,8,8,8,True,True,True,16.741516,17.095656555738405
6081,9,9,9,True,True,True,18.404554,18.59111947210702
6082,0,0,0,True,True,True,31.954285,31.90470326630075
6083,1,1,1,True,True,True,14.884596,15.050475096362518
6084,2,2,2,True,True,True,30.452868,30.237164308901022
6085,3,3,3,True,True,True,21.284336,21.197157235209957
6086,4,4,4,True,True,True,14.799978,14.684140406206565
6087,5,5,5,True,True,True,19.428757,19.640011847394067
6088,6,6,6,True,True,True,39.398018,39.06905802768679
6089,7,7,7,True,True,True,26.973883,27.0111708267717
6090,8,8,8,True,True,True,26.378061,26.81179917783595
6091,9,9,9,True,True,True,5.0566545,5.178227318112507
6092,1,1,1,True,True,True,14.873499,15.041973127685141
6093,2,2,8,True,False,False,14.82404,14.89072901060588
6094,6,6,6,True,True,True,27.423473,27.364797183192767
6095,5,5,5,True,True,True,25.204174,25.312343382475035
6096,3,3,3,True,True,True,37.58884,37.32096766799422
6097,0,0,0,True,True,True,42.58256,42.43463548235659
6098,7,7,7,True,True,True,20.96676,20.911105442929102
6099,0,0,0,True,True,True,39.92798,39.76902921421655
6100,4,4,4,True,True,True,15.185165,15.254805381615927
6101,1,1,1,True,True,True,10.339224,10.57615781620987
6102,4,4,4,True,True,True,34.033813,34.04449275948105
6103,3,3,3,True,True,True,24.665731,24.527355482508902
6104,6,6,6,True,True,True,34.178963,33.89898652636652
6105,7,7,7,True,True,True,15.992066,15.96057063974835
6106,2,2,2,True,True,True,24.966475,24.468690155963035
6107,3,3,3,True,True,True,32.188652,32.10090126115632
6108,1,1,1,True,True,True,10.948488,11.031436118357133
6109,2,2,2,True,True,True,11.802571,11.645981015655984
6110,1,1,1,True,True,True,12.020824,12.172343699021178
6111,2,2,2,True,True,True,32.926453,32.96971308121497
6112,9,9,9,True,True,True,17.73086,17.888171871798356
6113,6,6,6,True,True,True,33.361645,33.00253467621382
6114,0,0,0,True,True,True,45.54011,45.44277998381994
6115,1,1,1,True,True,True,15.197939,15.352385272536882
6116,3,3,3,True,True,True,31.143932,31.05522885251675
6117,0,0,0,True,True,True,37.140564,37.0672721948791
6118,2,2,2,True,True,True,19.092947,18.711351381965553
6119,7,7,7,True,True,True,26.161873,26.140428916258735
6120,5,5,5,True,True,True,22.142937,22.354775648094993
6121,7,7,7,True,True,True,23.375738,23.3332669319045
6122,6,6,6,True,True,True,29.939629,29.531417270869174
6123,2,2,2,True,True,True,46.102146,45.90507084834607
6124,9,9,9,True,True,True,23.380287,23.466528416615905
6125,1,1,1,True,True,True,14.184914,14.279890758850934
6126,9,9,9,True,True,True,21.446112,21.647883937235804
6127,0,0,0,True,True,True,48.805767,48.72912043521671
6128,6,6,6,True,True,True,36.60788,36.4937861282547
6129,0,0,0,True,True,True,41.530415,41.42520722284414
6130,6,6,6,True,True,True,35.06939,34.636236866760996
6131,0,0,0,True,True,True,42.597836,42.472629455012175
6132,2,2,2,True,True,True,44.400043,44.11455531943675
6133,0,0,0,True,True,True,50.584145,50.40399056034016
6134,6,6,6,True,True,True,29.507732,29.234688946303844
6135,1,1,1,True,True,True,12.316549,12.450339670412946
6136,5,5,5,True,True,True,16.25176,16.340546258791576
6137,8,8,8,True,True,True,19.430899,19.787236820600025
6138,4,4,4,True,True,True,30.593754,30.61541834394865
6139,3,3,3,True,True,True,35.752876,35.58955879073128
6140,0,0,0,True,True,True,35.02152,34.95320312402244
6141,1,1,1,True,True,True,17.40075,17.558767369871997
6142,5,5,5,True,True,True,15.503434,15.556210758487094
6143,4,4,4,True,True,True,31.74631,31.708205884216603
6144,4,4,4,True,True,True,32.5153,32.43170886159554
6145,8,8,8,True,True,True,24.247658,24.457158840418465
6146,5,5,5,True,True,True,28.587997,28.87686777437942
6147,7,7,7,True,True,True,18.665909,18.592508493407617
6148,5,5,5,True,True,True,23.412394,23.53754488812763
6149,7,7,7,True,True,True,18.403385,18.31671881692337
6150,8,8,8,True,True,True,19.673664,19.762310692412562
6151,3,3,3,True,True,True,37.26141,37.197938493511955
6152,4,4,4,True,True,True,25.914183,26.02679677335488
6153,8,8,8,True,True,True,23.332388,23.735911015440678
6154,8,8,8,True,True,True,25.101486,25.561954489907098
6155,5,5,5,True,True,True,20.722012,20.920925220145172
6156,2,2,2,True,True,True,30.635485,30.240075579049424
6157,9,9,9,True,True,True,8.873584,9.10845158495262
6158,7,7,7,True,True,True,17.952223,17.81012416885063
6159,1,1,1,True,True,True,14.720688,14.852835105041015
6160,3,3,3,True,True,True,26.585907,26.507786307780805
6161,8,8,8,True,True,True,19.18803,19.626547819605182
6162,1,1,1,True,True,True,12.432636,12.680702114949336
6163,0,0,0,True,True,True,37.148464,37.11621271624845
6164,7,7,7,True,True,True,28.548916,28.46332561794013
6165,5,5,5,True,True,True,28.720064,28.64259537368966
6166,9,3,3,False,False,True,16.416595,16.424073547023216
6167,6,6,6,True,True,True,38.206726,38.06793583704134
6168,9,3,3,False,False,True,17.479254,17.45457093687019
6169,4,4,4,True,True,True,33.3203,33.046247576419304
6170,7,7,7,True,True,True,21.080809,21.031509608273794
6171,7,7,7,True,True,True,24.255342,24.168289059261173
6172,9,9,9,True,True,True,4.65899,4.610521632058333
6173,9,9,9,True,True,True,16.014217,15.926524631280941
6174,3,3,3,True,True,True,22.009491,21.832494181402943
6175,4,4,4,True,True,True,33.148586,33.16168376679155
6176,4,4,4,True,True,True,15.792202,15.60211355306773
6177,3,3,3,True,True,True,37.411446,37.21737608125826
6178,8,8,8,True,True,True,16.979403,17.429632426631986
6179,6,6,6,True,True,True,29.447378,29.23114481576813
6180,2,2,2,True,True,True,12.650426,12.27969804123453
6181,0,0,0,True,True,True,27.449501,27.20829758674715
6182,1,1,1,True,True,True,17.569624,17.762430727733513
6183,2,2,2,True,True,True,26.59968,26.50763978702945
6184,3,3,3,True,True,True,35.9251,35.95829550734043
6185,4,4,4,True,True,True,32.244846,32.00473155273977
6186,5,5,5,True,True,True,37.794327,37.897303164662546
6187,6,6,6,True,True,True,28.729229,28.779650412510964
6188,7,7,7,True,True,True,16.407803,16.33265380925303
6189,8,8,8,True,True,True,18.588058,18.843342288748154
6190,9,9,9,True,True,True,19.572063,19.59053816207246
6191,0,0,0,True,True,True,40.68051,40.60685639012737
6192,1,1,1,True,True,True,12.749733,12.843324823223417
6193,2,2,2,True,True,True,24.372587,23.979608824865206
6194,3,3,3,True,True,True,17.982298,17.981528472948703
6195,4,4,4,True,True,True,25.485771,25.255913154672676
6196,5,5,5,True,True,True,25.220335,25.3850950132951
6197,6,6,6,True,True,True,19.914324,19.766029147362158
6198,7,7,7,True,True,True,22.307228,22.21568419906946
6199,8,8,8,True,True,True,22.569729,22.98649344034223
6200,9,9,9,True,True,True,17.71689,17.767760318732563
6201,0,0,0,True,True,True,30.238298,29.994548773169413
6202,1,1,1,True,True,True,11.735054,11.837327875540181
6203,2,2,2,True,True,True,26.613394,26.359874287772392
6204,3,3,3,True,True,True,18.438099,18.529549899331485
6205,4,4,4,True,True,True,32.80898,32.65400746239177
6206,5,5,5,True,True,True,30.411242,30.617758643506868
6207,6,6,6,True,True,True,24.72966,24.48307700208356
6208,7,7,7,True,True,True,20.870914,20.823571671961258
6209,8,8,8,True,True,True,24.753874,25.0444874756785
6210,9,9,9,True,True,True,20.252508,20.159186507829766
6211,0,0,0,True,True,True,37.38079,37.21173469281738
6212,8,8,8,True,True,True,19.04045,19.294167788096573
6213,3,3,3,True,True,True,26.731155,26.734865649833534
6214,9,9,9,True,True,True,20.98353,20.96998127939934
6215,5,5,5,True,True,True,16.242273,16.3165531802326
6216,5,5,5,True,True,True,20.528328,20.63256296954942
6217,2,2,2,True,True,True,28.330637,28.083791665072646
6218,6,6,6,True,True,True,27.745264,27.749658997539917
6219,8,8,8,True,True,True,19.992212,20.106516609204323
6220,4,4,4,True,True,True,31.514957,31.392901388599306
6221,9,9,9,True,True,True,21.397976,21.44071993659759
6222,1,1,1,True,True,True,13.946722,14.078422859353218
6223,7,7,7,True,True,True,25.52891,25.45682301267521
6224,1,1,1,True,True,True,15.403259,15.574475206769426
6225,2,2,2,True,True,True,25.87972,25.684207396250518
6226,3,3,3,True,True,True,19.013231,19.048157777507573
6227,5,5,5,True,True,True,25.378176,25.70492432568895
6228,9,9,9,True,True,True,21.285902,21.293764745975786
6229,6,6,6,True,True,True,26.5048,26.37232938145507
6230,9,9,9,True,True,True,18.493216,18.440040895032077
6231,1,1,1,True,True,True,13.81658,13.981857841110477
6232,1,1,1,True,True,True,17.213594,17.33089127988496
6233,1,1,1,True,True,True,15.203257,15.31712038988063
6234,2,2,2,True,True,True,23.098526,22.904965338968573
6235,9,9,9,True,True,True,19.894281,19.797808510549977
6236,5,5,5,True,True,True,30.986555,31.155359824488123
6237,6,6,6,True,True,True,18.456383,18.319257164086277
6238,8,8,8,True,True,True,12.601433,12.881043262209491
6239,1,1,1,True,True,True,15.195953,15.379315351812052
6240,2,2,2,True,True,True,23.165121,22.822176794822617
6241,0,0,0,True,True,True,20.238285,20.000385886707996
6242,7,7,7,True,True,True,16.339872,16.277576342850296
6243,7,7,7,True,True,True,16.854984,16.833441779384316
6244,5,5,5,True,True,True,33.346046,33.43222335491187
6245,8,8,8,True,True,True,18.892092,19.115201603820818
6246,2,2,2,True,True,True,34.810535,34.8469084128838
6247,9,9,9,True,True,True,23.637304,23.647701855174844
6248,8,8,8,True,True,True,23.507124,23.759018170097303
6249,9,9,9,True,True,True,20.830566,20.782722418820505
6250,0,0,0,True,True,True,22.886877,22.65361282014517
6251,4,4,4,True,True,True,26.912937,26.85612425685138
6252,6,6,6,True,True,True,16.973291,16.860322740242466
6253,7,7,7,True,True,True,25.083582,25.048921604560352
6254,1,1,1,True,True,True,14.176403,14.322317964093713
6255,3,3,3,True,True,True,19.913622,19.92895665625404
6256,4,4,4,True,True,True,34.113667,33.8097265848626
6257,5,5,5,True,True,True,36.31572,36.5069039664854
6258,6,6,6,True,True,True,24.703348,24.570891472739827
6259,0,0,0,True,True,True,38.35387,38.14079897028989
6260,3,3,3,True,True,True,24.05227,24.12285564611677
6261,6,6,6,True,True,True,28.286964,28.280860645885713
6262,8,8,8,True,True,True,18.792513,19.019707905275336
6263,7,7,7,True,True,True,20.847332,20.808362876688868
6264,0,0,0,True,True,True,29.695553,29.600572639546414
6265,4,4,4,True,True,True,22.162436,22.007174240653523
6266,2,2,2,True,True,True,20.85851,20.672639970798162
6267,7,7,7,True,True,True,24.556393,24.530483764857117
6268,4,4,4,True,True,True,24.693123,24.453615109036527
6269,7,7,7,True,True,True,31.33699,31.391157100956807
6270,5,5,5,True,True,True,38.223843,38.38560770477552
6271,4,4,4,True,True,True,28.850712,28.665869328103387
6272,3,3,3,True,True,True,21.38435,21.31562430859214
6273,4,4,4,True,True,True,17.408903,17.29969162429718
6274,2,2,2,True,True,True,26.631338,26.51344310968004
6275,8,8,8,True,True,True,20.346859,20.494026034588586
6276,1,1,1,True,True,True,15.258909,15.448331407380062
6277,5,5,5,True,True,True,23.23533,23.293984219260903
6278,1,1,1,True,True,True,16.90232,17.023206123569366
6279,2,2,2,True,True,True,22.697582,22.40190457843785
6280,0,0,0,True,True,True,31.069221,30.806184295508416
6281,2,2,2,True,True,True,43.834698,43.76542344183452
6282,5,5,5,True,True,True,26.870222,26.965565215756044
6283,6,6,6,True,True,True,19.24802,19.192143519076385
